2018-01-31 10:25:39.820018861+01:00;startAction;156 : -E "^if a+g|if a""+out" ../inputs/grep*.dat
2018-01-31 10:25:39.824047954+01:00;stopAction
2018-01-31 10:25:39.826375705+01:00;startAction;157 : -E "^if a+g|^if a+""out" ../inputs/grep*.dat
2018-01-31 10:25:39.833809929+01:00;stopAction
2018-01-31 10:25:39.834970668+01:00;startAction;158 : -E "^if a+g|^if a(+""out)" ../inputs/grep*.dat
2018-01-31 10:25:39.839626660+01:00;stopAction
2018-01-31 10:25:39.840760314+01:00;startAction;159 : -E "^if a+g|^if out" ../inputs/grep*.dat
2018-01-31 10:25:39.845582415+01:00;stopAction
2018-01-31 10:25:39.846789252+01:00;startAction;160 : -E "^if a""+gout" ../inputs/grep*.dat
2018-01-31 10:25:39.852674071+01:00;stopAction
2018-01-31 10:25:39.854032346+01:00;startAction;161 : -E "^if a(+""gout)" ../inputs/grep*.dat
2018-01-31 10:25:39.858450266+01:00;stopAction
2018-01-31 10:25:39.861525125+01:00;startAction;162 : -E "^if a+gout" ../inputs/grep*.dat
2018-01-31 10:25:39.867072908+01:00;stopAction
2018-01-31 10:25:39.868213228+01:00;startAction;163 : -E "^if ({1}g|if (""{1}out" ../inputs/grep*.dat
2018-01-31 10:25:39.873127158+01:00;stopAction
2018-01-31 10:25:39.874134928+01:00;startAction;164 : -E "^if ({1}g|^if ({1}""out" ../inputs/grep*.dat
2018-01-31 10:25:39.878337116+01:00;stopAction
