Wert 1 : Wirkleistung L1 (1 s) [umg604-7000-6277]
Nummer;Zeit;Wert 1-avg[W];Wert 1-min[W];Wert 1-max[W];
513;19.12.17 00:08:33;63,675;63,552;63,747;
514;19.12.17 00:08:34;63,607;63,491;63,740;
515;19.12.17 00:08:35;63,619;63,507;63,769;
516;19.12.17 00:08:36;63,722;63,681;63,743;
517;19.12.17 00:08:37;63,639;63,534;63,714;
518;19.12.17 00:08:38;63,635;63,504;63,777;
519;19.12.17 00:08:39;63,579;63,456;63,677;
520;19.12.17 00:08:40;63,626;63,503;63,701;
521;19.12.17 00:08:41;63,640;63,470;63,814;
522;19.12.17 00:08:42;63,605;63,536;63,677;
523;19.12.17 00:08:43;63,560;63,466;63,653;
524;19.12.17 00:08:44;63,630;63,487;63,713;
525;19.12.17 00:08:45;63,620;63,461;64,121;
526;19.12.17 00:08:46;63,548;63,407;63,633;
527;19.12.17 00:08:47;63,558;63,509;63,636;
528;19.12.17 00:08:48;63,547;63,325;63,816;
529;19.12.17 00:08:49;63,611;63,480;63,764;
530;19.12.17 00:08:50;63,626;63,369;63,967;
531;19.12.17 00:08:51;63,655;63,524;63,727;
532;19.12.17 00:08:52;63,615;63,388;63,787;
533;19.12.17 00:08:53;63,678;63,627;63,803;
534;19.12.17 00:08:54;63,582;63,471;63,733;
535;19.12.17 00:08:55;63,606;63,495;63,708;
536;19.12.17 00:08:56;63,667;63,628;63,757;
537;19.12.17 00:08:57;63,595;63,528;63,717;
538;19.12.17 00:08:58;63,607;63,531;63,719;
539;19.12.17 00:08:59;63,618;63,413;63,731;
540;19.12.17 00:09:00;63,679;63,564;63,833;
541;19.12.17 00:09:01;63,659;63,572;63,819;
542;19.12.17 00:09:02;63,585;63,488;63,691;
543;19.12.17 00:09:03;63,675;63,591;63,799;
544;19.12.17 00:09:04;63,613;63,498;63,765;
545;19.12.17 00:09:05;63,681;63,553;63,807;
546;19.12.17 00:09:06;63,618;63,458;63,725;
547;19.12.17 00:09:07;63,656;63,472;63,782;
548;19.12.17 00:09:08;63,644;63,416;63,909;
549;19.12.17 00:09:09;63,605;63,456;63,758;
550;19.12.17 00:09:10;63,608;63,489;63,823;
551;19.12.17 00:09:11;63,613;63,408;63,735;
552;19.12.17 00:09:12;63,544;63,460;63,734;
553;19.12.17 00:09:13;63,593;63,408;63,732;
554;19.12.17 00:09:14;63,529;63,454;63,622;
555;19.12.17 00:09:15;63,553;63,312;63,750;
556;19.12.17 00:09:16;63,625;63,484;63,728;
557;19.12.17 00:09:17;63,588;63,547;63,628;
558;19.12.17 00:09:18;63,554;63,494;63,603;
559;19.12.17 00:09:19;63,607;63,402;63,794;
560;19.12.17 00:09:20;63,595;63,460;63,716;
561;19.12.17 00:09:21;63,712;63,398;63,849;
562;19.12.17 00:09:22;63,623;63,526;63,806;
563;19.12.17 00:09:23;63,624;63,474;63,766;
564;19.12.17 00:09:24;63,615;63,524;63,694;
565;19.12.17 00:09:25;63,610;63,349;63,869;
566;19.12.17 00:09:26;63,649;63,559;63,755;
567;19.12.17 00:09:27;63,572;63,428;63,664;
568;19.12.17 00:09:28;63,678;63,550;63,725;
569;19.12.17 00:09:29;63,621;63,568;63,735;
570;19.12.17 00:09:30;63,695;63,592;63,829;
571;19.12.17 00:09:31;63,666;63,586;63,738;
572;19.12.17 00:09:32;63,659;63,564;63,745;
573;19.12.17 00:09:33;63,657;63,591;63,773;
574;19.12.17 00:09:34;63,641;63,529;63,754;
575;19.12.17 00:09:35;63,715;63,626;63,800;
576;19.12.17 00:09:36;63,619;63,530;63,778;
577;19.12.17 00:09:37;63,670;63,536;63,804;
578;19.12.17 00:09:38;63,610;63,499;63,675;
579;19.12.17 00:09:39;63,621;63,520;63,787;
580;19.12.17 00:09:40;63,572;63,486;63,661;
581;19.12.17 00:09:41;63,584;63,503;63,676;
582;19.12.17 00:09:42;63,613;63,558;63,685;
583;19.12.17 00:09:43;63,565;63,468;63,656;
584;19.12.17 00:09:44;63,637;63,490;63,748;
585;19.12.17 00:09:45;63,591;63,543;63,675;
586;19.12.17 00:09:46;63,667;63,565;63,804;
587;19.12.17 00:09:47;63,664;63,541;63,748;
588;19.12.17 00:09:48;63,684;63,599;63,773;
589;19.12.17 00:09:49;63,656;63,587;63,787;
590;19.12.17 00:09:50;63,652;63,574;63,766;
591;19.12.17 00:09:51;63,682;63,498;63,807;
592;19.12.17 00:09:52;63,631;63,537;63,693;
593;19.12.17 00:09:53;63,679;63,617;63,785;
594;19.12.17 00:09:54;63,636;63,554;63,710;
595;19.12.17 00:09:55;63,644;63,541;63,752;
596;19.12.17 00:09:56;63,658;63,524;63,769;
597;19.12.17 00:09:57;63,609;63,497;63,681;
598;19.12.17 00:09:58;63,654;63,513;63,741;
599;19.12.17 00:09:59;63,639;63,575;63,695;
600;19.12.17 00:10:00;63,643;63,490;63,695;
601;19.12.17 00:10:01;63,620;63,545;63,746;
602;19.12.17 00:10:02;63,622;63,515;63,671;
603;19.12.17 00:10:03;63,597;63,481;63,690;
604;19.12.17 00:10:04;63,595;63,474;63,704;
605;19.12.17 00:10:05;63,617;63,519;63,697;
606;19.12.17 00:10:06;63,586;63,469;63,668;
607;19.12.17 00:10:07;63,637;63,512;63,729;
608;19.12.17 00:10:08;63,563;63,517;63,683;
609;19.12.17 00:10:09;63,585;63,476;63,635;
610;19.12.17 00:10:10;63,538;63,458;63,604;
611;19.12.17 00:10:11;63,559;63,451;63,640;
612;19.12.17 00:10:12;63,575;63,456;63,715;
613;19.12.17 00:10:13;63,549;63,395;63,674;
614;19.12.17 00:10:14;63,593;63,522;63,714;
615;19.12.17 00:10:15;63,568;63,470;63,686;
616;19.12.17 00:10:16;63,612;63,470;63,712;
617;19.12.17 00:10:17;63,571;63,528;63,642;
618;19.12.17 00:10:18;63,640;63,512;63,783;
619;19.12.17 00:10:19;63,599;63,476;63,701;
620;19.12.17 00:10:20;63,630;63,474;63,706;
621;19.12.17 00:10:21;63,649;63,541;63,773;
622;19.12.17 00:10:22;63,629;63,565;63,683;
623;19.12.17 00:10:23;63,638;63,521;63,809;
624;19.12.17 00:10:24;63,613;63,548;63,777;
625;19.12.17 00:10:25;63,653;63,540;63,765;
626;19.12.17 00:10:26;63,669;63,578;63,788;
627;19.12.17 00:10:27;63,601;63,524;63,714;
628;19.12.17 00:10:28;63,580;63,483;63,695;
629;19.12.17 00:10:29;63,592;63,466;63,790;
630;19.12.17 00:10:30;63,590;63,438;63,685;
631;19.12.17 00:10:31;63,542;63,478;63,671;
632;19.12.17 00:10:32;63,593;63,454;63,747;
633;19.12.17 00:10:33;63,600;63,517;63,745;
634;19.12.17 00:10:34;63,611;63,522;63,761;
635;19.12.17 00:10:35;63,923;63,612;64,296;
636;19.12.17 00:10:36;64,056;63,582;64,900;
637;19.12.17 00:10:37;63,860;63,722;64,110;
638;19.12.17 00:10:38;63,801;63,670;64,114;
639;19.12.17 00:10:39;64,180;63,474;64,948;
640;19.12.17 00:10:40;63,927;63,478;64,486;
641;19.12.17 00:10:41;63,840;63,581;64,211;
642;19.12.17 00:10:42;63,876;63,617;64,451;
643;19.12.17 00:10:43;63,858;63,655;64,111;
644;19.12.17 00:10:44;63,988;63,699;64,610;
645;19.12.17 00:10:45;63,837;63,721;63,900;
646;19.12.17 00:10:46;64,051;63,588;64,578;
647;19.12.17 00:10:47;63,984;63,691;64,429;
648;19.12.17 00:10:48;63,930;63,666;64,547;
649;19.12.17 00:10:49;63,812;63,665;63,947;
650;19.12.17 00:10:50;63,942;63,620;64,245;
651;19.12.17 00:10:51;63,858;63,619;64,102;
652;19.12.17 00:10:52;63,987;63,511;64,670;
653;19.12.17 00:10:53;63,860;63,597;64,465;
654;19.12.17 00:10:54;63,871;63,515;64,023;
655;19.12.17 00:10:55;64,038;63,610;64,617;
656;19.12.17 00:10:56;63,860;63,497;64,184;
657;19.12.17 00:10:57;63,788;63,571;64,169;
658;19.12.17 00:10:58;63,771;63,597;63,974;
659;19.12.17 00:10:59;63,741;63,549;63,990;
660;19.12.17 00:11:00;64,016;63,702;64,444;
661;19.12.17 00:11:01;64,087;63,761;64,608;
662;19.12.17 00:11:02;64,021;63,773;64,186;
663;19.12.17 00:11:03;63,988;63,757;64,297;
664;19.12.17 00:11:04;63,967;63,649;64,529;
665;19.12.17 00:11:05;63,823;63,628;64,312;
666;19.12.17 00:11:06;63,858;63,539;64,058;
667;19.12.17 00:11:07;63,916;63,649;64,282;
668;19.12.17 00:11:08;63,957;63,726;64,124;
669;19.12.17 00:11:09;63,722;63,406;64,223;
670;19.12.17 00:11:10;63,758;63,517;63,893;
671;19.12.17 00:11:11;64,056;63,744;64,729;
672;19.12.17 00:11:12;64,289;64,146;64,627;
673;19.12.17 00:11:13;63,946;63,626;64,252;
674;19.12.17 00:11:14;64,038;63,614;64,491;
675;19.12.17 00:11:15;64,003;63,752;64,313;
676;19.12.17 00:11:16;63,832;63,756;63,886;
677;19.12.17 00:11:17;63,919;63,632;64,446;
678;19.12.17 00:11:18;64,040;63,732;64,629;
679;19.12.17 00:11:19;63,804;63,287;64,205;
680;19.12.17 00:11:20;63,803;63,686;63,916;
681;19.12.17 00:11:21;63,983;63,706;64,342;
682;19.12.17 00:11:22;63,966;63,643;64,702;
683;19.12.17 00:11:23;64,200;63,765;64,822;
684;19.12.17 00:11:24;63,994;63,675;64,336;
685;19.12.17 00:11:25;63,887;63,667;64,018;
686;19.12.17 00:11:26;63,783;63,689;63,865;
687;19.12.17 00:11:27;63,893;63,747;64,125;
688;19.12.17 00:11:28;63,959;63,606;64,207;
689;19.12.17 00:11:29;64,112;63,746;64,534;
690;19.12.17 00:11:30;64,153;63,881;64,932;
691;19.12.17 00:11:31;64,319;63,690;64,852;
692;19.12.17 00:11:32;64,014;63,767;64,308;
693;19.12.17 00:11:33;64,005;63,756;64,211;
694;19.12.17 00:11:34;63,784;63,684;63,903;
695;19.12.17 00:11:35;64,050;63,675;64,493;
696;19.12.17 00:11:36;64,075;63,673;65,065;
697;19.12.17 00:11:37;63,968;63,537;64,378;
698;19.12.17 00:11:38;63,878;63,647;64,611;
699;19.12.17 00:11:39;63,982;63,590;64,315;
700;19.12.17 00:11:40;63,851;63,650;63,962;
701;19.12.17 00:11:41;64,165;63,682;64,788;
702;19.12.17 00:11:42;64,201;63,728;64,537;
703;19.12.17 00:11:43;63,938;63,559;64,224;
704;19.12.17 00:11:44;64,009;63,561;64,473;
705;19.12.17 00:11:45;63,834;63,498;64,343;
706;19.12.17 00:11:46;63,924;63,497;64,170;
707;19.12.17 00:11:47;64,691;64,215;65,388;
708;19.12.17 00:11:48;63,978;63,712;64,198;
709;19.12.17 00:11:49;64,501;64,137;65,412;
710;19.12.17 00:11:50;64,258;63,918;64,845;
711;19.12.17 00:11:51;64,350;63,749;64,832;
712;19.12.17 00:11:52;64,575;64,042;65,597;
713;19.12.17 00:11:53;64,316;63,501;64,858;
714;19.12.17 00:11:54;64,606;64,286;64,814;
715;19.12.17 00:11:55;64,612;63,983;65,240;
716;19.12.17 00:11:56;64,574;64,366;64,820;
717;19.12.17 00:11:57;64,423;64,123;65,082;
718;19.12.17 00:11:58;64,269;63,788;64,707;
719;19.12.17 00:11:59;64,127;63,708;64,825;
720;19.12.17 00:12:00;64,107;63,668;64,599;
721;19.12.17 00:12:01;64,722;63,752;65,461;
722;19.12.17 00:12:02;64,185;63,655;64,961;
723;19.12.17 00:12:03;64,447;63,573;64,915;
724;19.12.17 00:12:04;64,387;64,048;64,671;
725;19.12.17 00:12:05;64,293;63,745;64,523;
726;19.12.17 00:12:06;64,179;63,728;64,642;
727;19.12.17 00:12:07;64,350;63,985;64,689;
728;19.12.17 00:12:08;65,004;64,145;65,602;
729;19.12.17 00:12:09;64,010;63,622;64,576;
730;19.12.17 00:12:10;64,420;63,787;65,644;
731;19.12.17 00:12:11;64,553;63,569;65,164;
732;19.12.17 00:12:12;64,483;64,107;64,749;
733;19.12.17 00:12:13;64,741;63,893;65,274;
734;19.12.17 00:12:14;64,165;63,514;65,244;
735;19.12.17 00:12:15;64,750;63,528;65,720;
736;19.12.17 00:12:16;64,362;63,717;64,724;
737;19.12.17 00:12:17;64,358;64,203;64,514;
738;19.12.17 00:12:18;63,954;63,446;64,369;
739;19.12.17 00:12:19;64,624;64,231;64,949;
740;19.12.17 00:12:20;64,092;63,681;64,318;
741;19.12.17 00:12:21;64,479;63,770;64,881;
742;19.12.17 00:12:22;64,276;64,004;64,811;
743;19.12.17 00:12:23;64,580;64,185;64,850;
744;19.12.17 00:12:24;64,734;64,003;65,307;
745;19.12.17 00:12:25;63,794;63,422;64,208;
746;19.12.17 00:12:26;63,425;63,100;63,623;
747;19.12.17 00:12:27;63,552;63,264;63,806;
748;19.12.17 00:12:28;63,815;63,526;63,991;
749;19.12.17 00:12:29;63,695;63,378;64,290;
750;19.12.17 00:12:30;63,518;63,226;63,992;
751;19.12.17 00:12:31;63,639;63,396;63,854;
752;19.12.17 00:12:32;63,456;63,307;63,808;
753;19.12.17 00:12:33;63,639;63,299;64,295;
754;19.12.17 00:12:34;63,718;63,535;64,009;
755;19.12.17 00:12:35;63,673;63,350;64,534;
756;19.12.17 00:12:36;63,596;63,255;64,021;
757;19.12.17 00:12:37;63,491;63,240;63,705;
758;19.12.17 00:12:38;63,718;63,500;64,161;
759;19.12.17 00:12:39;63,472;63,297;63,704;
760;19.12.17 00:12:40;63,565;63,296;63,991;
761;19.12.17 00:12:41;63,524;63,354;63,606;
762;19.12.17 00:12:42;63,605;63,417;63,904;
763;19.12.17 00:12:43;63,561;63,391;63,975;
764;19.12.17 00:12:44;63,542;63,369;63,869;
765;19.12.17 00:12:45;63,500;63,337;63,589;
766;19.12.17 00:12:46;63,502;63,350;63,662;
767;19.12.17 00:12:47;63,546;63,487;63,626;
768;19.12.17 00:12:48;63,594;63,359;63,891;
769;19.12.17 00:12:49;63,767;63,353;64,276;
770;19.12.17 00:12:50;63,807;63,453;64,217;
771;19.12.17 00:12:51;63,646;63,428;64,054;
772;19.12.17 00:12:52;63,807;63,486;64,134;
773;19.12.17 00:12:53;63,664;63,439;63,943;
774;19.12.17 00:12:54;63,537;63,319;63,655;
775;19.12.17 00:12:55;63,589;63,482;63,641;
776;19.12.17 00:12:56;63,620;63,481;63,850;
777;19.12.17 00:12:57;63,598;63,327;63,925;
778;19.12.17 00:12:58;63,644;63,369;64,124;
779;19.12.17 00:12:59;63,551;63,405;63,653;
780;19.12.17 00:13:00;63,458;63,191;63,852;
781;19.12.17 00:13:01;63,594;63,190;64,131;
782;19.12.17 00:13:02;63,672;63,282;64,173;
783;19.12.17 00:13:03;63,585;63,216;63,878;
784;19.12.17 00:13:04;63,535;63,379;63,803;
785;19.12.17 00:13:05;63,680;63,317;64,130;
786;19.12.17 00:13:06;63,631;63,265;64,163;
787;19.12.17 00:13:07;63,680;63,249;64,341;
788;19.12.17 00:13:08;63,497;63,418;63,698;
789;19.12.17 00:13:09;63,480;63,369;63,585;
790;19.12.17 00:13:10;63,671;63,261;64,346;
791;19.12.17 00:13:11;63,460;63,350;63,644;
792;19.12.17 00:13:12;63,368;63,147;63,544;
793;19.12.17 00:13:13;63,716;63,514;64,053;
794;19.12.17 00:13:14;63,535;63,408;63,974;
795;19.12.17 00:13:15;63,614;63,198;63,955;
796;19.12.17 00:13:16;63,355;63,205;63,668;
797;19.12.17 00:13:17;63,547;63,369;63,848;
798;19.12.17 00:13:18;63,461;63,210;63,729;
799;19.12.17 00:13:19;63,580;63,266;63,867;
800;19.12.17 00:13:20;63,446;63,205;63,550;
801;19.12.17 00:13:21;63,455;63,218;63,735;
802;19.12.17 00:13:22;63,617;63,360;64,132;
803;19.12.17 00:13:23;63,725;63,076;64,097;
804;19.12.17 00:13:24;63,519;63,359;63,844;
805;19.12.17 00:13:25;63,719;63,438;64,113;
806;19.12.17 00:13:26;64,520;63,893;65,209;
807;19.12.17 00:13:27;63,968;63,462;64,273;
808;19.12.17 00:13:28;64,305;63,547;65,355;
809;19.12.17 00:13:29;64,401;64,038;64,975;
810;19.12.17 00:13:30;64,256;63,593;65,250;
811;19.12.17 00:13:31;64,665;63,883;65,508;
812;19.12.17 00:13:32;64,201;63,673;64,732;
813;19.12.17 00:13:33;64,023;63,597;64,785;
814;19.12.17 00:13:34;64,179;63,780;64,354;
815;19.12.17 00:13:35;64,343;63,528;65,140;
816;19.12.17 00:13:36;64,224;63,802;64,543;
817;19.12.17 00:13:37;64,109;63,673;64,741;
818;19.12.17 00:13:38;64,245;64,058;64,483;
819;19.12.17 00:13:39;64,129;63,606;64,800;
820;19.12.17 00:13:40;64,505;64,015;65,546;
821;19.12.17 00:13:41;64,508;63,926;65,349;
822;19.12.17 00:13:42;64,190;63,592;64,411;
823;19.12.17 00:13:43;64,541;64,221;65,015;
824;19.12.17 00:13:44;64,064;63,762;64,490;
825;19.12.17 00:13:45;64,595;64,117;65,385;
826;19.12.17 00:13:46;64,433;64,048;64,886;
827;19.12.17 00:13:47;64,287;63,715;64,899;
828;19.12.17 00:13:48;63,954;63,684;64,315;
829;19.12.17 00:13:49;63,957;63,469;64,670;
830;19.12.17 00:13:50;63,934;63,572;64,318;
831;19.12.17 00:13:51;64,069;63,748;64,424;
832;19.12.17 00:13:52;63,979;63,754;64,178;
833;19.12.17 00:13:53;64,050;63,617;64,797;
834;19.12.17 00:13:54;64,067;63,675;64,328;
835;19.12.17 00:13:55;64,180;63,727;64,830;
836;19.12.17 00:13:56;64,075;63,431;64,428;
837;19.12.17 00:13:57;63,910;63,665;64,217;
838;19.12.17 00:13:58;63,933;63,616;64,231;
839;19.12.17 00:13:59;63,856;63,563;64,169;
840;19.12.17 00:14:00;63,943;63,644;64,783;
841;19.12.17 00:14:01;63,938;63,689;64,261;
842;19.12.17 00:14:02;63,832;63,596;64,078;
843;19.12.17 00:14:03;64,018;63,735;64,203;
844;19.12.17 00:14:04;63,855;63,637;64,112;
845;19.12.17 00:14:05;64,101;63,607;64,580;
846;19.12.17 00:14:06;64,165;63,890;64,720;
847;19.12.17 00:14:07;63,922;63,676;64,347;
848;19.12.17 00:14:08;63,874;63,734;64,029;
849;19.12.17 00:14:09;64,127;63,791;64,690;
850;19.12.17 00:14:10;64,101;63,700;64,525;
851;19.12.17 00:14:11;64,018;63,621;64,593;
852;19.12.17 00:14:12;63,959;63,528;64,556;
853;19.12.17 00:14:13;63,968;63,606;64,319;
854;19.12.17 00:14:14;63,730;63,649;63,848;
855;19.12.17 00:14:15;64,090;63,654;64,655;
856;19.12.17 00:14:16;64,062;63,535;64,632;
857;19.12.17 00:14:17;63,861;63,681;64,270;
858;19.12.17 00:14:18;63,865;63,654;63,998;
859;19.12.17 00:14:19;63,927;63,608;64,171;
860;19.12.17 00:14:20;63,982;63,808;64,300;
861;19.12.17 00:14:21;63,759;63,578;63,868;
862;19.12.17 00:14:22;64,047;63,640;64,410;
863;19.12.17 00:14:23;63,733;63,549;64,029;
864;19.12.17 00:14:24;64,225;63,735;65,247;
865;19.12.17 00:14:25;63,896;63,647;64,111;
866;19.12.17 00:14:26;63,769;63,693;63,884;
867;19.12.17 00:14:27;63,845;63,604;64,086;
868;19.12.17 00:14:28;64,116;63,703;64,974;
869;19.12.17 00:14:29;64,066;63,787;64,248;
870;19.12.17 00:14:30;63,814;63,626;64,076;
871;19.12.17 00:14:31;63,858;63,547;64,552;
872;19.12.17 00:14:32;63,779;63,550;64,088;
873;19.12.17 00:14:33;63,830;63,556;64,259;
874;19.12.17 00:14:34;64,114;63,843;64,848;
875;19.12.17 00:14:35;63,793;63,590;63,865;
876;19.12.17 00:14:36;63,797;63,655;64,155;
877;19.12.17 00:14:37;63,933;63,776;64,268;
878;19.12.17 00:14:38;63,797;63,590;64,011;
879;19.12.17 00:14:39;63,737;63,635;63,879;
880;19.12.17 00:14:40;64,049;63,701;64,283;
881;19.12.17 00:14:41;64,068;63,538;64,628;
882;19.12.17 00:14:42;64,063;63,761;64,948;
883;19.12.17 00:14:43;64,075;63,480;65,136;
884;19.12.17 00:14:44;63,956;63,752;64,203;
885;19.12.17 00:14:45;64,180;63,647;64,742;
886;19.12.17 00:14:46;63,747;63,487;63,975;
887;19.12.17 00:14:47;63,789;63,589;64,275;
888;19.12.17 00:14:48;63,840;63,525;64,033;
889;19.12.17 00:14:49;63,797;63,458;64,143;
890;19.12.17 00:14:50;64,054;63,732;64,577;
891;19.12.17 00:14:51;64,065;63,579;64,588;
892;19.12.17 00:14:52;63,942;63,806;64,230;
893;19.12.17 00:14:53;64,027;63,525;64,423;
894;19.12.17 00:14:54;63,928;63,699;64,519;
895;19.12.17 00:14:55;64,103;63,748;65,047;
896;19.12.17 00:14:56;63,808;63,631;64,069;
897;19.12.17 00:14:57;64,019;63,531;64,533;
898;19.12.17 00:14:58;64,050;63,837;64,444;
899;19.12.17 00:14:59;64,241;63,606;64,784;
900;19.12.17 00:15:00;64,137;63,657;64,654;
901;19.12.17 00:15:01;64,081;63,573;64,638;
902;19.12.17 00:15:02;64,015;63,794;64,486;
903;19.12.17 00:15:03;63,874;63,675;64,273;
904;19.12.17 00:15:04;64,075;63,493;64,418;
905;19.12.17 00:15:05;63,983;63,625;64,239;
906;19.12.17 00:15:06;63,901;63,739;64,108;
907;19.12.17 00:15:07;63,971;63,690;64,239;
908;19.12.17 00:15:08;63,997;63,847;64,062;
909;19.12.17 00:15:09;63,821;63,629;64,295;
910;19.12.17 00:15:10;63,863;63,751;64,180;
911;19.12.17 00:15:11;63,912;63,654;64,166;
912;19.12.17 00:15:12;64,400;63,635;65,409;
913;19.12.17 00:15:13;64,535;64,114;65,091;
914;19.12.17 00:15:14;64,336;63,832;65,266;
915;19.12.17 00:15:15;64,300;63,686;64,821;
916;19.12.17 00:15:16;64,594;64,370;64,879;
917;19.12.17 00:15:17;64,559;63,692;65,437;
918;19.12.17 00:15:18;64,640;64,117;65,039;
919;19.12.17 00:15:19;64,351;63,710;65,116;
920;19.12.17 00:15:20;64,609;64,479;64,907;
921;19.12.17 00:15:21;64,406;63,426;65,058;
922;19.12.17 00:15:22;64,333;63,660;65,320;
923;19.12.17 00:15:23;64,057;63,795;64,387;
924;19.12.17 00:15:24;64,333;64,012;64,620;
925;19.12.17 00:15:25;63,983;63,562;64,355;
926;19.12.17 00:15:26;64,582;63,751;65,692;
927;19.12.17 00:15:27;64,294;63,621;64,795;
928;19.12.17 00:15:28;64,302;64,113;64,698;
929;19.12.17 00:15:29;64,416;64,017;64,968;
930;19.12.17 00:15:30;64,542;63,793;64,888;
931;19.12.17 00:15:31;64,305;63,662;65,173;
932;19.12.17 00:15:32;64,449;64,183;64,641;
933;19.12.17 00:15:33;64,378;63,940;64,801;
934;19.12.17 00:15:34;64,309;63,611;64,961;
935;19.12.17 00:15:35;64,446;64,095;64,986;
936;19.12.17 00:15:36;64,458;64,059;64,974;
937;19.12.17 00:15:37;64,293;63,869;64,879;
938;19.12.17 00:15:38;64,623;64,226;65,313;
939;19.12.17 00:15:39;64,561;64,093;65,082;
940;19.12.17 00:15:40;64,204;63,694;64,763;
941;19.12.17 00:15:41;64,559;64,131;65,524;
942;19.12.17 00:15:42;64,574;64,130;65,293;
943;19.12.17 00:15:43;63,914;63,591;64,401;
944;19.12.17 00:15:44;64,661;63,614;65,798;
945;19.12.17 00:15:45;64,519;64,082;64,984;
946;19.12.17 00:15:46;64,210;63,610;64,879;
947;19.12.17 00:15:47;64,473;64,113;65,023;
948;19.12.17 00:15:48;63,763;63,341;64,321;
949;19.12.17 00:15:49;63,679;63,287;64,048;
950;19.12.17 00:15:50;63,699;63,487;63,989;
951;19.12.17 00:15:51;63,447;63,255;63,719;
952;19.12.17 00:15:52;63,657;63,168;64,410;
953;19.12.17 00:15:53;63,535;63,298;63,720;
954;19.12.17 00:15:54;63,648;63,291;64,359;
955;19.12.17 00:15:55;63,531;63,437;63,624;
956;19.12.17 00:15:56;63,497;63,290;63,757;
957;19.12.17 00:15:57;63,842;63,314;64,255;
958;19.12.17 00:15:58;63,724;63,264;64,570;
959;19.12.17 00:15:59;63,489;63,267;63,653;
960;19.12.17 00:16:00;63,658;63,299;64,045;
961;19.12.17 00:16:01;63,525;63,333;63,790;
962;19.12.17 00:16:02;63,846;63,428;64,098;
963;19.12.17 00:16:03;63,456;63,273;63,675;
964;19.12.17 00:16:04;63,584;63,290;63,721;
965;19.12.17 00:16:05;63,643;63,254;64,140;
966;19.12.17 00:16:06;63,608;63,370;64,115;
967;19.12.17 00:16:07;63,476;63,427;63,573;
968;19.12.17 00:16:08;63,671;63,422;63,979;
969;19.12.17 00:16:09;63,772;63,668;63,905;
970;19.12.17 00:16:10;63,707;63,434;64,130;
971;19.12.17 00:16:11;63,705;63,456;63,939;
972;19.12.17 00:16:12;63,602;63,309;63,832;
973;19.12.17 00:16:13;63,513;63,292;63,658;
974;19.12.17 00:16:14;63,525;63,246;64,050;
975;19.12.17 00:16:15;63,650;63,433;63,981;
976;19.12.17 00:16:16;63,691;63,330;63,920;
977;19.12.17 00:16:17;63,594;63,281;63,775;
978;19.12.17 00:16:18;63,647;63,377;64,074;
979;19.12.17 00:16:19;63,525;63,421;63,628;
980;19.12.17 00:16:20;63,660;63,559;63,757;
981;19.12.17 00:16:21;63,546;63,404;63,778;
982;19.12.17 00:16:22;63,756;63,444;64,063;
983;19.12.17 00:16:23;63,596;63,315;64,278;
984;19.12.17 00:16:24;63,558;63,346;63,685;
985;19.12.17 00:16:25;63,607;63,439;64,008;
986;19.12.17 00:16:26;63,689;63,435;64,349;
987;19.12.17 00:16:27;63,593;63,354;63,728;
988;19.12.17 00:16:28;63,763;63,520;64,042;
989;19.12.17 00:16:29;63,560;63,475;63,649;
990;19.12.17 00:16:30;63,756;63,502;64,271;
991;19.12.17 00:16:31;63,425;63,302;63,660;
992;19.12.17 00:16:32;63,826;63,228;64,984;
993;19.12.17 00:16:33;63,728;63,434;64,111;
994;19.12.17 00:16:34;63,681;63,277;64,260;
995;19.12.17 00:16:35;63,685;63,464;64,099;
996;19.12.17 00:16:36;63,466;63,383;63,542;
997;19.12.17 00:16:37;63,568;63,436;63,823;
998;19.12.17 00:16:38;63,478;63,250;63,640;
999;19.12.17 00:16:39;63,659;63,526;63,915;
1000;19.12.17 00:16:40;63,740;63,352;64,044;
1001;19.12.17 00:16:41;63,577;63,337;63,812;
1002;19.12.17 00:16:42;63,538;63,255;63,735;
1003;19.12.17 00:16:43;63,519;63,278;64,005;
1004;19.12.17 00:16:44;63,422;63,320;63,496;
1005;19.12.17 00:16:45;63,643;63,397;64,011;
1006;19.12.17 00:16:46;63,646;63,347;64,043;
1007;19.12.17 00:16:47;63,469;63,294;63,783;
1008;19.12.17 00:16:48;63,804;63,327;64,271;
1009;19.12.17 00:16:49;64,143;63,361;64,857;
1010;19.12.17 00:16:50;64,193;63,703;64,668;
1011;19.12.17 00:16:51;64,515;64,008;65,137;
1012;19.12.17 00:16:52;64,409;63,842;64,761;
1013;19.12.17 00:16:53;64,108;63,586;64,826;
1014;19.12.17 00:16:54;64,216;63,697;64,996;
1015;19.12.17 00:16:55;64,310;64,002;64,660;
1016;19.12.17 00:16:56;64,390;63,935;64,945;
1017;19.12.17 00:16:57;64,428;63,684;65,155;
1018;19.12.17 00:16:58;64,790;64,165;65,388;
1019;19.12.17 00:16:59;64,201;63,634;64,845;
1020;19.12.17 00:17:00;64,076;63,430;64,662;
1021;19.12.17 00:17:01;64,107;63,638;64,841;
1022;19.12.17 00:17:02;64,140;63,676;64,710;
1023;19.12.17 00:17:03;64,125;63,543;65,172;
1024;19.12.17 00:17:04;64,042;63,647;64,667;
