Wert 1 : Wirkleistung L1 (1 s) [umg604-7000-6277]
Nummer;Zeit;Wert 1-avg[W];Wert 1-min[W];Wert 1-max[W];
7097;20.12.17 01:58:17;63,845;63,487;64,043;
7098;20.12.17 01:58:18;63,950;63,522;64,588;
7099;20.12.17 01:58:19;63,713;63,384;64,313;
7100;20.12.17 01:58:20;63,683;63,356;64,074;
7101;20.12.17 01:58:21;63,740;63,573;63,954;
7102;20.12.17 01:58:22;63,597;63,516;63,716;
7103;20.12.17 01:58:23;63,731;63,251;64,102;
7104;20.12.17 01:58:24;63,809;63,352;64,196;
7105;20.12.17 01:58:25;63,850;63,559;64,254;
7106;20.12.17 01:58:26;63,902;63,396;64,919;
7107;20.12.17 01:58:27;64,012;63,604;64,385;
7108;20.12.17 01:58:28;63,819;63,472;64,054;
7109;20.12.17 01:58:29;63,856;63,495;64,147;
7110;20.12.17 01:58:30;63,681;63,427;63,884;
7111;20.12.17 01:58:31;63,689;63,545;63,844;
7112;20.12.17 01:58:32;63,704;63,475;64,035;
7113;20.12.17 01:58:33;63,741;63,500;64,424;
7114;20.12.17 01:58:34;63,796;63,330;64,262;
7115;20.12.17 01:58:35;64,008;63,501;64,603;
7116;20.12.17 01:58:36;63,794;63,437;64,083;
7117;20.12.17 01:58:37;63,725;63,552;63,985;
7118;20.12.17 01:58:38;63,716;63,512;63,854;
7119;20.12.17 01:58:39;63,719;63,423;63,973;
7120;20.12.17 01:58:40;63,709;63,387;64,092;
7121;20.12.17 01:58:41;63,829;63,403;64,388;
7122;20.12.17 01:58:42;63,635;63,363;63,915;
7123;20.12.17 01:58:43;63,647;63,576;63,741;
7124;20.12.17 01:58:44;63,832;63,450;64,207;
7125;20.12.17 01:58:45;63,626;63,473;63,850;
7126;20.12.17 01:58:46;63,734;63,629;63,826;
7127;20.12.17 01:58:47;63,739;63,635;63,865;
7128;20.12.17 01:58:48;63,722;63,637;63,845;
7129;20.12.17 01:58:49;63,708;63,605;63,813;
7130;20.12.17 01:58:50;63,738;63,686;63,787;
7131;20.12.17 01:58:51;63,701;63,651;63,821;
7132;20.12.17 01:58:52;63,726;63,664;63,808;
7133;20.12.17 01:58:53;63,698;63,569;63,849;
7134;20.12.17 01:58:54;63,879;63,516;64,298;
7135;20.12.17 01:58:55;63,715;63,507;63,997;
7136;20.12.17 01:58:56;63,721;63,562;64,068;
7137;20.12.17 01:58:57;63,735;63,442;64,339;
7138;20.12.17 01:58:58;63,670;63,532;63,881;
7139;20.12.17 01:58:59;63,607;63,485;63,802;
7140;20.12.17 01:59:00;63,623;63,403;64,021;
7141;20.12.17 01:59:01;63,689;63,484;63,959;
7142;20.12.17 01:59:02;63,649;63,308;64,061;
7143;20.12.17 01:59:03;63,584;63,431;63,758;
7144;20.12.17 01:59:04;63,861;63,434;64,605;
7145;20.12.17 01:59:05;63,610;63,367;64,009;
7146;20.12.17 01:59:06;63,897;63,484;64,360;
7147;20.12.17 01:59:07;63,703;63,317;64,026;
7148;20.12.17 01:59:08;63,622;63,375;63,776;
7149;20.12.17 01:59:09;63,820;63,494;64,287;
7150;20.12.17 01:59:10;63,719;63,460;64,226;
7151;20.12.17 01:59:11;63,601;63,440;63,776;
7152;20.12.17 01:59:12;63,639;63,403;64,151;
7153;20.12.17 01:59:13;63,849;63,616;64,344;
7154;20.12.17 01:59:14;63,546;63,412;63,672;
7155;20.12.17 01:59:15;64,046;63,771;64,291;
7156;20.12.17 01:59:16;64,459;63,811;64,955;
7157;20.12.17 01:59:17;64,291;63,565;65,373;
7158;20.12.17 01:59:18;64,053;63,707;64,431;
7159;20.12.17 01:59:19;64,563;63,561;65,088;
7160;20.12.17 01:59:20;64,474;64,102;64,961;
7161;20.12.17 01:59:21;64,224;63,407;65,438;
7162;20.12.17 01:59:22;64,419;64,036;64,644;
7163;20.12.17 01:59:23;63,981;63,539;64,544;
7164;20.12.17 01:59:24;64,351;63,538;64,975;
7165;20.12.17 01:59:25;63,889;63,741;64,080;
7166;20.12.17 01:59:26;64,331;63,854;64,677;
7167;20.12.17 01:59:27;64,224;63,974;64,562;
7168;20.12.17 01:59:28;63,997;63,564;65,055;
7169;20.12.17 01:59:29;64,160;63,898;64,406;
7170;20.12.17 01:59:30;64,006;63,618;64,322;
7171;20.12.17 01:59:31;64,545;63,656;65,228;
7172;20.12.17 01:59:32;64,517;63,787;65,170;
7173;20.12.17 01:59:33;64,183;63,451;64,585;
7174;20.12.17 01:59:34;64,310;63,621;64,758;
7175;20.12.17 01:59:35;64,482;63,756;64,941;
7176;20.12.17 01:59:36;64,281;63,852;65,186;
7177;20.12.17 01:59:37;64,234;63,772;64,624;
7178;20.12.17 01:59:38;64,530;64,111;65,023;
7179;20.12.17 01:59:39;63,916;63,583;64,215;
7180;20.12.17 01:59:40;64,821;64,155;65,815;
7181;20.12.17 01:59:41;64,276;63,952;64,837;
7182;20.12.17 01:59:42;64,216;63,877;64,411;
7183;20.12.17 01:59:43;64,431;63,921;64,930;
7184;20.12.17 01:59:44;64,513;63,998;64,851;
7185;20.12.17 01:59:45;64,415;64,097;64,743;
7186;20.12.17 01:59:46;64,066;63,736;64,683;
7187;20.12.17 01:59:47;64,197;63,730;64,628;
7188;20.12.17 01:59:48;63,687;63,603;63,757;
7189;20.12.17 01:59:49;63,722;63,618;63,860;
7190;20.12.17 01:59:50;63,727;63,608;63,806;
7191;20.12.17 01:59:51;63,735;63,589;63,868;
7192;20.12.17 01:59:52;63,727;63,638;63,885;
7193;20.12.17 01:59:53;63,669;63,580;63,794;
7194;20.12.17 01:59:54;63,727;63,606;63,819;
7195;20.12.17 01:59:55;63,602;63,385;63,729;
7196;20.12.17 01:59:56;63,586;63,447;63,703;
7197;20.12.17 01:59:57;63,572;63,415;63,768;
7198;20.12.17 01:59:58;63,661;63,503;63,913;
7199;20.12.17 01:59:59;63,643;63,550;63,691;
7200;20.12.17 02:00:00;63,767;63,628;63,887;
7201;20.12.17 02:00:01;63,668;63,515;63,869;
7202;20.12.17 02:00:02;63,719;63,502;64,039;
7203;20.12.17 02:00:03;63,738;63,457;64,024;
7204;20.12.17 02:00:04;63,611;63,447;63,885;
7205;20.12.17 02:00:05;63,706;63,413;64,146;
7206;20.12.17 02:00:06;63,629;63,527;63,703;
7207;20.12.17 02:00:07;63,653;63,430;63,863;
7208;20.12.17 02:00:08;63,637;63,435;63,726;
7209;20.12.17 02:00:09;63,628;63,603;63,673;
7210;20.12.17 02:00:10;63,749;63,548;64,110;
7211;20.12.17 02:00:11;63,845;63,432;64,303;
7212;20.12.17 02:00:12;63,624;63,465;63,750;
7213;20.12.17 02:00:13;63,754;63,484;64,162;
7214;20.12.17 02:00:14;63,685;63,553;63,819;
7215;20.12.17 02:00:15;63,665;63,295;63,984;
7216;20.12.17 02:00:16;63,581;63,516;63,634;
7217;20.12.17 02:00:17;63,699;63,540;63,834;
7218;20.12.17 02:00:18;63,557;63,498;63,629;
7219;20.12.17 02:00:19;63,665;63,426;64,006;
7220;20.12.17 02:00:20;63,694;63,471;64,297;
7221;20.12.17 02:00:21;63,715;63,425;64,088;
7222;20.12.17 02:00:22;63,659;63,551;63,774;
7223;20.12.17 02:00:23;63,699;63,564;63,994;
7224;20.12.17 02:00:24;63,687;63,561;63,893;
7225;20.12.17 02:00:25;63,602;63,422;63,902;
7226;20.12.17 02:00:26;63,792;63,577;63,988;
7227;20.12.17 02:00:27;63,557;63,441;63,744;
7228;20.12.17 02:00:28;63,737;63,620;64,020;
7229;20.12.17 02:00:29;63,627;63,549;63,687;
7230;20.12.17 02:00:30;63,738;63,626;63,829;
7231;20.12.17 02:00:31;63,727;63,624;63,865;
7232;20.12.17 02:00:32;63,730;63,651;63,809;
7233;20.12.17 02:00:33;63,760;63,621;63,851;
7234;20.12.17 02:00:34;63,699;63,574;63,805;
7235;20.12.17 02:00:35;63,742;63,613;63,853;
7236;20.12.17 02:00:36;63,646;63,447;63,932;
7237;20.12.17 02:00:37;63,710;63,561;63,888;
7238;20.12.17 02:00:38;63,615;63,472;63,753;
7239;20.12.17 02:00:39;63,632;63,511;63,772;
7240;20.12.17 02:00:40;63,705;63,418;64,246;
7241;20.12.17 02:00:41;63,750;63,416;64,148;
7242;20.12.17 02:00:42;63,670;63,590;63,799;
7243;20.12.17 02:00:43;63,587;63,449;63,741;
7244;20.12.17 02:00:44;63,731;63,543;64,032;
7245;20.12.17 02:00:45;63,588;63,284;63,794;
7246;20.12.17 02:00:46;63,617;63,510;63,737;
7247;20.12.17 02:00:47;63,785;63,339;64,546;
7248;20.12.17 02:00:48;63,570;63,517;63,663;
7249;20.12.17 02:00:49;63,639;63,477;63,840;
7250;20.12.17 02:00:50;63,777;63,462;64,352;
7251;20.12.17 02:00:51;63,669;63,392;64,076;
7252;20.12.17 02:00:52;64,004;63,606;64,338;
7253;20.12.17 02:00:53;63,800;63,615;64,154;
7254;20.12.17 02:00:54;64,053;63,802;64,783;
7255;20.12.17 02:00:55;63,937;63,565;64,486;
7256;20.12.17 02:00:56;63,906;63,566;64,488;
7257;20.12.17 02:00:57;64,069;63,643;64,440;
7258;20.12.17 02:00:58;64,082;63,921;64,280;
7259;20.12.17 02:00:59;63,982;63,631;64,325;
7260;20.12.17 02:01:00;64,145;63,738;64,629;
7261;20.12.17 02:01:01;64,022;63,636;64,325;
7262;20.12.17 02:01:02;64,176;63,833;64,310;
7263;20.12.17 02:01:03;63,806;63,565;64,248;
7264;20.12.17 02:01:04;64,105;63,712;64,609;
7265;20.12.17 02:01:05;63,878;63,653;64,285;
7266;20.12.17 02:01:06;64,633;64,181;64,960;
7267;20.12.17 02:01:07;64,182;63,762;64,620;
7268;20.12.17 02:01:08;64,477;64,027;64,857;
7269;20.12.17 02:01:09;63,986;63,717;64,236;
7270;20.12.17 02:01:10;64,163;63,786;64,923;
7271;20.12.17 02:01:11;63,797;63,696;63,990;
7272;20.12.17 02:01:12;64,212;63,732;64,938;
7273;20.12.17 02:01:13;64,163;63,611;64,706;
7274;20.12.17 02:01:14;64,044;63,538;64,622;
7275;20.12.17 02:01:15;63,799;63,621;63,947;
7276;20.12.17 02:01:16;64,310;64,096;64,517;
7277;20.12.17 02:01:17;63,990;63,686;64,543;
7278;20.12.17 02:01:18;64,026;63,772;64,355;
7279;20.12.17 02:01:19;63,967;63,469;64,347;
7280;20.12.17 02:01:20;63,952;63,833;64,056;
7281;20.12.17 02:01:21;63,946;63,855;64,044;
7282;20.12.17 02:01:22;63,931;63,817;64,047;
7283;20.12.17 02:01:23;64,020;63,862;64,169;
7284;20.12.17 02:01:24;63,902;63,833;64,030;
7285;20.12.17 02:01:25;63,954;63,840;64,059;
7286;20.12.17 02:01:26;63,900;63,839;64,065;
7287;20.12.17 02:01:27;63,957;63,897;64,058;
7288;20.12.17 02:01:28;63,924;63,817;64,061;
7289;20.12.17 02:01:29;63,951;63,891;64,009;
7290;20.12.17 02:01:30;63,944;63,867;64,063;
7291;20.12.17 02:01:31;63,932;63,800;64,041;
7292;20.12.17 02:01:32;63,850;63,767;63,965;
7293;20.12.17 02:01:33;63,782;63,688;63,936;
7294;20.12.17 02:01:34;63,814;63,709;63,907;
7295;20.12.17 02:01:35;63,799;63,667;63,892;
7296;20.12.17 02:01:36;63,796;63,656;63,900;
7297;20.12.17 02:01:37;63,821;63,728;64,017;
7298;20.12.17 02:01:38;63,786;63,625;63,930;
7299;20.12.17 02:01:39;63,645;63,517;63,741;
7300;20.12.17 02:01:40;63,586;63,438;63,671;
7301;20.12.17 02:01:41;63,574;63,421;63,649;
7302;20.12.17 02:01:42;63,635;63,513;63,710;
7303;20.12.17 02:01:43;63,646;63,561;63,760;
7304;20.12.17 02:01:44;63,617;63,526;63,724;
7305;20.12.17 02:01:45;63,637;63,422;63,737;
7306;20.12.17 02:01:46;63,618;63,436;63,766;
7307;20.12.17 02:01:47;63,621;63,507;63,762;
7308;20.12.17 02:01:48;63,699;63,538;63,823;
7309;20.12.17 02:01:49;63,526;63,450;63,609;
7310;20.12.17 02:01:50;63,701;63,507;63,795;
7311;20.12.17 02:01:51;63,592;63,493;63,776;
7312;20.12.17 02:01:52;63,660;63,584;63,773;
7313;20.12.17 02:01:53;63,584;63,372;63,776;
7314;20.12.17 02:01:54;63,696;63,513;63,932;
7315;20.12.17 02:01:55;63,602;63,457;63,830;
7316;20.12.17 02:01:56;63,556;63,428;63,676;
7317;20.12.17 02:01:57;63,721;63,606;63,964;
7318;20.12.17 02:01:58;63,763;63,699;63,854;
7319;20.12.17 02:01:59;63,789;63,703;63,866;
7320;20.12.17 02:02:00;63,760;63,673;63,865;
7321;20.12.17 02:02:01;63,784;63,701;63,905;
7322;20.12.17 02:02:02;63,780;63,682;63,863;
7323;20.12.17 02:02:03;63,761;63,653;63,845;
7324;20.12.17 02:02:04;63,797;63,678;63,863;
7325;20.12.17 02:02:05;63,611;63,416;63,885;
7326;20.12.17 02:02:06;63,615;63,403;63,736;
7327;20.12.17 02:02:07;63,631;63,605;63,651;
7328;20.12.17 02:02:08;63,634;63,552;63,747;
7329;20.12.17 02:02:09;63,604;63,466;63,677;
7330;20.12.17 02:02:10;63,664;63,557;63,761;
7331;20.12.17 02:02:11;63,616;63,532;63,725;
7332;20.12.17 02:02:12;63,620;63,547;63,730;
7333;20.12.17 02:02:13;63,650;63,464;63,842;
7334;20.12.17 02:02:14;63,663;63,540;63,767;
7335;20.12.17 02:02:15;63,826;63,742;63,914;
7336;20.12.17 02:02:16;63,626;63,433;63,880;
7337;20.12.17 02:02:17;63,652;63,494;63,791;
7338;20.12.17 02:02:18;63,673;63,508;64,006;
7339;20.12.17 02:02:19;63,707;63,555;63,902;
7340;20.12.17 02:02:20;63,772;63,598;64,038;
7341;20.12.17 02:02:21;63,667;63,587;63,806;
7342;20.12.17 02:02:22;63,760;63,562;63,995;
7343;20.12.17 02:02:23;63,639;63,523;63,815;
7344;20.12.17 02:02:24;63,854;63,733;64,062;
7345;20.12.17 02:02:25;63,768;63,653;63,914;
7346;20.12.17 02:02:26;63,783;63,714;63,879;
7347;20.12.17 02:02:27;63,798;63,705;63,885;
7348;20.12.17 02:02:28;63,783;63,652;63,883;
7349;20.12.17 02:02:29;63,825;63,748;63,944;
7350;20.12.17 02:02:30;63,797;63,756;63,844;
7351;20.12.17 02:02:31;63,654;63,556;63,767;
7352;20.12.17 02:02:32;63,606;63,467;63,740;
7353;20.12.17 02:02:33;63,655;63,481;63,826;
7354;20.12.17 02:02:34;63,590;63,400;63,751;
7355;20.12.17 02:02:35;63,625;63,554;63,674;
7356;20.12.17 02:02:36;63,594;63,446;63,738;
7357;20.12.17 02:02:37;63,604;63,409;63,830;
7358;20.12.17 02:02:38;63,627;63,571;63,688;
7359;20.12.17 02:02:39;63,568;63,451;63,692;
7360;20.12.17 02:02:40;63,746;63,663;63,868;
7361;20.12.17 02:02:41;63,583;63,520;63,667;
7362;20.12.17 02:02:42;63,680;63,602;63,758;
7363;20.12.17 02:02:43;63,635;63,560;63,855;
7364;20.12.17 02:02:44;63,554;63,426;63,655;
7365;20.12.17 02:02:45;63,643;63,518;63,872;
7366;20.12.17 02:02:46;63,540;63,395;63,685;
7367;20.12.17 02:02:47;63,599;63,487;63,665;
7368;20.12.17 02:02:48;63,592;63,478;63,643;
7369;20.12.17 02:02:49;63,593;63,452;63,806;
7370;20.12.17 02:02:50;63,742;63,668;63,851;
7371;20.12.17 02:02:51;63,776;63,700;63,860;
7372;20.12.17 02:02:52;63,784;63,679;63,899;
7373;20.12.17 02:02:53;63,794;63,711;63,896;
7374;20.12.17 02:02:54;63,843;63,766;63,977;
7375;20.12.17 02:02:55;63,805;63,677;63,928;
7376;20.12.17 02:02:56;63,795;63,673;63,875;
7377;20.12.17 02:02:57;63,613;63,473;63,809;
7378;20.12.17 02:02:58;63,692;63,476;63,831;
7379;20.12.17 02:02:59;63,677;63,601;63,761;
7380;20.12.17 02:03:00;63,603;63,499;63,786;
7381;20.12.17 02:03:01;63,696;63,560;63,871;
7382;20.12.17 02:03:02;63,640;63,495;63,758;
7383;20.12.17 02:03:03;63,642;63,496;63,840;
7384;20.12.17 02:03:04;63,593;63,520;63,710;
7385;20.12.17 02:03:05;63,607;63,451;63,762;
7386;20.12.17 02:03:06;63,686;63,462;63,929;
7387;20.12.17 02:03:07;63,672;63,529;63,769;
7388;20.12.17 02:03:08;63,704;63,678;63,747;
7389;20.12.17 02:03:09;63,583;63,425;63,675;
7390;20.12.17 02:03:10;63,694;63,549;63,816;
7391;20.12.17 02:03:11;63,621;63,473;63,771;
7392;20.12.17 02:03:12;63,803;63,616;63,962;
7393;20.12.17 02:03:13;63,643;63,478;63,907;
7394;20.12.17 02:03:14;63,714;63,493;63,889;
7395;20.12.17 02:03:15;63,597;63,454;63,701;
7396;20.12.17 02:03:16;63,972;63,769;64,095;
7397;20.12.17 02:03:17;64,010;63,889;64,186;
7398;20.12.17 02:03:18;64,046;63,843;64,195;
7399;20.12.17 02:03:19;64,019;63,835;64,163;
7400;20.12.17 02:03:20;64,068;63,918;64,165;
7401;20.12.17 02:03:21;64,040;63,908;64,187;
7402;20.12.17 02:03:22;63,977;63,891;64,066;
7403;20.12.17 02:03:23;64,022;63,900;64,112;
7404;20.12.17 02:03:24;63,964;63,881;64,051;
7405;20.12.17 02:03:25;64,026;63,900;64,155;
7406;20.12.17 02:03:26;63,987;63,898;64,029;
7407;20.12.17 02:03:27;64,001;63,896;64,128;
7408;20.12.17 02:03:28;63,847;63,665;64,023;
7409;20.12.17 02:03:29;63,768;63,657;63,840;
7410;20.12.17 02:03:30;63,820;63,734;63,931;
7411;20.12.17 02:03:31;63,765;63,708;63,849;
7412;20.12.17 02:03:32;63,789;63,665;63,847;
7413;20.12.17 02:03:33;63,771;63,706;63,833;
7414;20.12.17 02:03:34;63,781;63,713;63,861;
7415;20.12.17 02:03:35;63,576;63,427;63,633;
7416;20.12.17 02:03:36;63,604;63,486;63,723;
7417;20.12.17 02:03:37;63,588;63,506;63,764;
7418;20.12.17 02:03:38;63,581;63,553;63,604;
7419;20.12.17 02:03:39;63,582;63,510;63,712;
7420;20.12.17 02:03:40;63,551;63,410;63,754;
7421;20.12.17 02:03:41;63,600;63,375;63,765;
7422;20.12.17 02:03:42;63,476;63,402;63,548;
7423;20.12.17 02:03:43;63,556;63,490;63,649;
7424;20.12.17 02:03:44;63,597;63,394;63,801;
7425;20.12.17 02:03:45;63,663;63,467;63,728;
7426;20.12.17 02:03:46;63,586;63,466;63,820;
7427;20.12.17 02:03:47;63,666;63,527;63,880;
7428;20.12.17 02:03:48;63,672;63,571;63,815;
7429;20.12.17 02:03:49;63,575;63,505;63,628;
7430;20.12.17 02:03:50;63,681;63,568;63,765;
7431;20.12.17 02:03:51;63,565;63,441;63,670;
7432;20.12.17 02:03:52;63,701;63,555;63,982;
7433;20.12.17 02:03:53;63,629;63,511;63,803;
7434;20.12.17 02:03:54;63,802;63,728;63,910;
7435;20.12.17 02:03:55;63,788;63,714;63,909;
7436;20.12.17 02:03:56;63,800;63,701;63,857;
7437;20.12.17 02:03:57;63,810;63,749;63,880;
7438;20.12.17 02:03:58;63,802;63,742;63,987;
7439;20.12.17 02:03:59;63,811;63,675;63,904;
7440;20.12.17 02:04:00;63,716;63,498;63,827;
7441;20.12.17 02:04:01;63,581;63,416;63,665;
7442;20.12.17 02:04:02;63,574;63,469;63,652;
7443;20.12.17 02:04:03;63,642;63,557;63,770;
7444;20.12.17 02:04:04;63,553;63,397;63,849;
7445;20.12.17 02:04:05;63,562;63,418;63,658;
7446;20.12.17 02:04:06;63,685;63,569;63,837;
7447;20.12.17 02:04:07;63,554;63,450;63,674;
7448;20.12.17 02:04:08;63,599;63,535;63,671;
7449;20.12.17 02:04:09;63,583;63,408;63,822;
7450;20.12.17 02:04:10;63,642;63,491;63,767;
7451;20.12.17 02:04:11;63,612;63,475;63,940;
7452;20.12.17 02:04:12;63,584;63,490;63,752;
7453;20.12.17 02:04:13;63,611;63,504;63,743;
7454;20.12.17 02:04:14;63,592;63,368;63,724;
7455;20.12.17 02:04:15;63,764;63,688;63,812;
7456;20.12.17 02:04:16;63,701;63,461;64,031;
7457;20.12.17 02:04:17;63,684;63,598;63,790;
7458;20.12.17 02:04:18;63,642;63,423;63,928;
7459;20.12.17 02:04:19;63,700;63,507;63,974;
7460;20.12.17 02:04:20;63,788;63,692;63,871;
7461;20.12.17 02:04:21;63,810;63,721;63,873;
7462;20.12.17 02:04:22;63,842;63,761;64,032;
7463;20.12.17 02:04:23;63,799;63,707;63,893;
7464;20.12.17 02:04:24;63,815;63,710;63,959;
7465;20.12.17 02:04:25;63,759;63,659;63,919;
7466;20.12.17 02:04:26;63,742;63,628;63,879;
7467;20.12.17 02:04:27;63,532;63,475;63,644;
7468;20.12.17 02:04:28;63,614;63,445;63,766;
7469;20.12.17 02:04:29;63,580;63,410;63,678;
7470;20.12.17 02:04:30;63,651;63,565;63,810;
7471;20.12.17 02:04:31;63,613;63,496;63,734;
7472;20.12.17 02:04:32;63,598;63,413;63,744;
7473;20.12.17 02:04:33;63,592;63,543;63,672;
7474;20.12.17 02:04:34;63,563;63,492;63,649;
7475;20.12.17 02:04:35;63,745;63,455;63,887;
7476;20.12.17 02:04:36;63,609;63,531;63,670;
7477;20.12.17 02:04:37;63,637;63,542;63,769;
7478;20.12.17 02:04:38;63,550;63,484;63,628;
7479;20.12.17 02:04:39;63,594;63,514;63,691;
7480;20.12.17 02:04:40;63,628;63,545;63,788;
7481;20.12.17 02:04:41;63,607;63,458;63,751;
7482;20.12.17 02:04:42;63,615;63,570;63,681;
7483;20.12.17 02:04:43;63,562;63,435;63,697;
7484;20.12.17 02:04:44;63,669;63,587;63,799;
7485;20.12.17 02:04:45;63,686;63,456;63,782;
7486;20.12.17 02:04:46;63,794;63,685;63,858;
7487;20.12.17 02:04:47;63,754;63,637;63,840;
7488;20.12.17 02:04:48;63,788;63,645;63,908;
7489;20.12.17 02:04:49;63,762;63,670;63,863;
7490;20.12.17 02:04:50;63,770;63,669;63,884;
7491;20.12.17 02:04:51;63,780;63,667;63,886;
7492;20.12.17 02:04:52;63,701;63,549;63,848;
7493;20.12.17 02:04:53;63,663;63,600;63,731;
7494;20.12.17 02:04:54;63,551;63,501;63,623;
7495;20.12.17 02:04:55;63,572;63,458;63,689;
7496;20.12.17 02:04:56;63,531;63,453;63,652;
7497;20.12.17 02:04:57;63,567;63,430;63,678;
7498;20.12.17 02:04:58;63,569;63,362;63,678;
7499;20.12.17 02:04:59;63,546;63,366;63,670;
7500;20.12.17 02:05:00;63,589;63,413;63,739;
7501;20.12.17 02:05:01;63,648;63,524;63,799;
7502;20.12.17 02:05:02;63,673;63,600;63,859;
7503;20.12.17 02:05:03;63,626;63,448;63,706;
7504;20.12.17 02:05:04;63,607;63,479;63,761;
7505;20.12.17 02:05:05;63,665;63,558;63,845;
7506;20.12.17 02:05:06;63,642;63,423;63,872;
7507;20.12.17 02:05:07;63,626;63,536;63,751;
7508;20.12.17 02:05:08;63,615;63,385;63,806;
7509;20.12.17 02:05:09;63,649;63,391;63,834;
7510;20.12.17 02:05:10;63,673;63,415;63,780;
7511;20.12.17 02:05:11;63,554;63,351;63,669;
7512;20.12.17 02:05:12;63,500;63,382;63,637;
7513;20.12.17 02:05:13;63,637;63,541;63,777;
7514;20.12.17 02:05:14;63,520;63,428;63,649;
7515;20.12.17 02:05:15;63,608;63,410;63,807;
7516;20.12.17 02:05:16;63,624;63,483;63,761;
7517;20.12.17 02:05:17;63,577;63,500;63,698;
7518;20.12.17 02:05:18;63,672;63,590;63,826;
7519;20.12.17 02:05:19;63,646;63,500;63,822;
7520;20.12.17 02:05:20;63,632;63,475;63,862;
7521;20.12.17 02:05:21;63,584;63,482;63,712;
7522;20.12.17 02:05:22;63,610;63,411;63,851;
7523;20.12.17 02:05:23;63,605;63,495;63,750;
7524;20.12.17 02:05:24;63,625;63,519;63,776;
7525;20.12.17 02:05:25;63,569;63,375;63,862;
7526;20.12.17 02:05:26;63,598;63,464;63,718;
7527;20.12.17 02:05:27;63,551;63,480;63,653;
7528;20.12.17 02:05:28;63,573;63,455;63,695;
7529;20.12.17 02:05:29;63,633;63,482;63,758;
7530;20.12.17 02:05:30;63,508;63,379;63,720;
7531;20.12.17 02:05:31;63,572;63,483;63,646;
7532;20.12.17 02:05:32;63,530;63,398;63,632;
7533;20.12.17 02:05:33;63,602;63,540;63,669;
7534;20.12.17 02:05:34;63,537;63,360;63,619;
7535;20.12.17 02:05:35;63,558;63,455;63,729;
7536;20.12.17 02:05:36;63,561;63,424;63,814;
7537;20.12.17 02:05:37;63,545;63,365;63,666;
7538;20.12.17 02:05:38;63,566;63,398;63,758;
7539;20.12.17 02:05:39;63,513;63,401;63,735;
7540;20.12.17 02:05:40;63,613;63,350;63,712;
7541;20.12.17 02:05:41;63,548;63,430;63,680;
7542;20.12.17 02:05:42;63,566;63,504;63,649;
7543;20.12.17 02:05:43;63,603;63,427;63,681;
7544;20.12.17 02:05:44;63,652;63,594;63,779;
7545;20.12.17 02:05:45;63,589;63,433;63,779;
7546;20.12.17 02:05:46;63,578;63,446;63,680;
7547;20.12.17 02:05:47;63,725;63,530;63,910;
7548;20.12.17 02:05:48;63,567;63,469;63,712;
7549;20.12.17 02:05:49;63,645;63,570;63,729;
7550;20.12.17 02:05:50;63,557;63,411;63,721;
7551;20.12.17 02:05:51;63,624;63,448;63,714;
7552;20.12.17 02:05:52;63,538;63,437;63,630;
7553;20.12.17 02:05:53;63,555;63,428;63,714;
7554;20.12.17 02:05:54;63,522;63,350;63,714;
7555;20.12.17 02:05:55;63,533;63,419;63,582;
7556;20.12.17 02:05:56;63,601;63,437;63,803;
7557;20.12.17 02:05:57;63,579;63,454;63,679;
7558;20.12.17 02:05:58;63,569;63,485;63,663;
7559;20.12.17 02:05:59;63,633;63,530;63,777;
7560;20.12.17 02:06:00;63,615;63,346;63,757;
7561;20.12.17 02:06:01;63,570;63,396;63,660;
7562;20.12.17 02:06:02;63,539;63,479;63,640;
7563;20.12.17 02:06:03;63,500;63,376;63,648;
7564;20.12.17 02:06:04;63,565;63,437;63,701;
7565;20.12.17 02:06:05;63,584;63,371;63,681;
7566;20.12.17 02:06:06;63,531;63,362;63,714;
7567;20.12.17 02:06:07;63,531;63,405;63,616;
7568;20.12.17 02:06:08;63,523;63,468;63,590;
7569;20.12.17 02:06:09;63,568;63,409;63,691;
7570;20.12.17 02:06:10;63,649;63,551;63,770;
7571;20.12.17 02:06:11;63,555;63,466;63,724;
7572;20.12.17 02:06:12;63,555;63,473;63,640;
7573;20.12.17 02:06:13;63,636;63,516;63,820;
7574;20.12.17 02:06:14;63,599;63,497;63,738;
7575;20.12.17 02:06:15;63,541;63,372;63,671;
7576;20.12.17 02:06:16;63,650;63,488;63,747;
7577;20.12.17 02:06:17;63,550;63,412;63,676;
7578;20.12.17 02:06:18;63,644;63,524;63,807;
7579;20.12.17 02:06:19;63,602;63,544;63,690;
7580;20.12.17 02:06:20;63,579;63,416;63,670;
7581;20.12.17 02:06:21;63,538;63,428;63,638;
7582;20.12.17 02:06:22;63,537;63,408;63,644;
7583;20.12.17 02:06:23;63,562;63,463;63,697;
7584;20.12.17 02:06:24;63,652;63,547;63,773;
7585;20.12.17 02:06:25;63,630;63,385;63,761;
7586;20.12.17 02:06:26;63,538;63,378;63,794;
7587;20.12.17 02:06:27;63,616;63,382;63,725;
7588;20.12.17 02:06:28;63,564;63,403;63,726;
7589;20.12.17 02:06:29;63,570;63,443;63,677;
7590;20.12.17 02:06:30;63,523;63,401;63,626;
7591;20.12.17 02:06:31;63,553;63,363;63,694;
7592;20.12.17 02:06:32;63,526;63,463;63,600;
7593;20.12.17 02:06:33;63,533;63,354;63,741;
